year,doy,eu,block,rot_trt,plot_id,rep_id,depth_cm,resis_Mpa,Estimate,Q2.5,Q97.5,samp
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,25.4,1.1376354,0.8870835421926934,0.8195707060721059,0.9545963783132808,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,25.4,1.1376354,0.8870835421926934,0.8195707060721059,0.9545963783132808,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,25.4,1.1376354,0.8870835421926934,0.8195707060721059,0.9545963783132808,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,27.94,1.1376354,0.8702503862738714,0.8033047173917894,0.9371960551559534,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,27.94,1.1376354,0.8702503862738714,0.8033047173917894,0.9371960551559534,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,27.94,1.1376354,0.8702503862738714,0.8033047173917894,0.9371960551559534,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,30.48,1.1376354,0.8503713865013873,0.7832961247812191,0.9174466482215555,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,30.48,1.1376354,0.8503713865013873,0.7832961247812191,0.9174466482215555,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,30.48,1.1376354,0.8503713865013873,0.7832961247812191,0.9174466482215555,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,33.02,1.1721092,0.8320801828433462,0.7643542828466525,0.8998060828400398,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,33.02,1.1721092,0.8320801828433462,0.7643542828466525,0.8998060828400398,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,33.02,1.1721092,0.8320801828433462,0.7643542828466525,0.8998060828400398,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,35.56,1.206583,0.8198743521385786,0.7519608566599539,0.8877878476172033,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,35.56,1.206583,0.8198743521385786,0.7519608566599539,0.8877878476172033,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,35.56,1.206583,0.8198743521385786,0.7519608566599539,0.8877878476172033,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,38.1,1.1721092,0.815122019252627,0.747771144111212,0.8824728943940419,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,38.1,1.1721092,0.815122019252627,0.747771144111212,0.8824728943940419,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,38.1,1.1721092,0.815122019252627,0.747771144111212,0.8824728943940419,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,40.64,1.206583,0.8160618570777419,0.7490032321708704,0.8831204819846135,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,40.64,1.206583,0.8160618570777419,0.7490032321708704,0.8831204819846135,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,40.64,1.206583,0.8160618570777419,0.7490032321708704,0.8831204819846135,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,43.18,1.206583,0.8207964753769014,0.7524573182810844,0.8891356324727183,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,43.18,1.206583,0.8207964753769014,0.7524573182810844,0.8891356324727183,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,43.18,1.206583,0.8207964753769014,0.7524573182810844,0.8891356324727183,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,45.72,1.3100044,0.827428483913083,0.755477755200693,0.8993792126254729,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,45.72,1.3100044,0.827428483913083,0.755477755200693,0.8993792126254729,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-7,45.72,1.3100044,0.827428483913083,0.755477755200693,0.8993792126254729,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,0,0,0.027452854622775427,-0.044497874089614475,0.09940358333516533,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,0,0,0.027452854622775427,-0.044497874089614475,0.09940358333516533,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,0,0,0.027452854622775427,-0.044497874089614475,0.09940358333516533,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,2.54,0.1034214,0.20454473326746944,0.13620557617165252,0.27288389036328636,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,2.54,0.1034214,0.20454473326746944,0.13620557617165252,0.27288389036328636,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,2.54,0.1034214,0.20454473326746944,0.13620557617165252,0.27288389036328636,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,5.08,0.7928974,0.3740105504857263,0.30695192557885476,0.4410691753925978,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,5.08,0.7928974,0.3740105504857263,0.30695192557885476,0.4410691753925978,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,5.08,0.7928974,0.3740105504857263,0.30695192557885476,0.4410691753925978,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,7.62,1.1031616,0.528224244851108,0.46087336970969306,0.5955751199925229,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,7.62,1.1031616,0.528224244851108,0.46087336970969306,0.5955751199925229,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,7.62,1.1031616,0.528224244851108,0.46087336970969306,0.5955751199925229,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,10.16,0.9307926,0.6595597549371774,0.5916462594585528,0.7274732504158021,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,10.16,0.9307926,0.6595597549371774,0.5916462594585528,0.7274732504158021,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,10.16,0.9307926,0.6595597549371774,0.5916462594585528,0.7274732504158021,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,12.7,0.8963188,0.7606517666742012,0.6929258666775076,0.8283776666708949,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,12.7,0.8963188,0.7606517666742012,0.6929258666775076,0.8283776666708949,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,12.7,0.8963188,0.7606517666742012,0.6929258666775076,0.8283776666708949,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,15.24,0.8963188,0.8301321551966377,0.7630568934764695,0.8972074169168059,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,15.24,0.8963188,0.8301321551966377,0.7630568934764695,0.8972074169168059,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,15.24,0.8963188,0.8301321551966377,0.7630568934764695,0.8972074169168059,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,17.78,0.8963188,0.8726299848431377,0.8056843159610557,0.9395756537252197,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,17.78,0.8963188,0.8726299848431377,0.8056843159610557,0.9395756537252197,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,17.78,0.8963188,0.8726299848431377,0.8056843159610557,0.9395756537252197,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,20.32,0.8963188,0.8930350673090564,0.8255222311884689,0.9605479034296438,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,20.32,0.8963188,0.8930350673090564,0.8255222311884689,0.9605479034296438,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,20.32,0.8963188,0.8930350673090564,0.8255222311884689,0.9605479034296438,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,22.86,0.9307926,0.8962372142897485,0.8282876632712537,0.9641867653082432,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,22.86,0.9307926,0.8962372142897485,0.8282876632712537,0.9641867653082432,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,22.86,0.9307926,0.8962372142897485,0.8282876632712537,0.9641867653082432,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,25.4,0.9652664,0.8870835421926934,0.8195707060721059,0.9545963783132808,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,25.4,0.9652664,0.8870835421926934,0.8195707060721059,0.9545963783132808,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,25.4,0.9652664,0.8870835421926934,0.8195707060721059,0.9545963783132808,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,27.94,0.9997402,0.8702503862738714,0.8033047173917894,0.9371960551559534,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,27.94,0.9997402,0.8702503862738714,0.8033047173917894,0.9371960551559534,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,27.94,0.9997402,0.8702503862738714,0.8033047173917894,0.9371960551559534,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,30.48,1.0686878,0.8503713865013873,0.7832961247812191,0.9174466482215555,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,30.48,1.0686878,0.8503713865013873,0.7832961247812191,0.9174466482215555,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,30.48,1.0686878,0.8503713865013873,0.7832961247812191,0.9174466482215555,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,33.02,1.0686878,0.8320801828433462,0.7643542828466525,0.8998060828400398,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,33.02,1.0686878,0.8320801828433462,0.7643542828466525,0.8998060828400398,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,33.02,1.0686878,0.8320801828433462,0.7643542828466525,0.8998060828400398,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,35.56,0.9652664,0.8198743521385786,0.7519608566599539,0.8877878476172033,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,35.56,0.9652664,0.8198743521385786,0.7519608566599539,0.8877878476172033,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,35.56,0.9652664,0.8198743521385786,0.7519608566599539,0.8877878476172033,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,38.1,0.9307926,0.815122019252627,0.747771144111212,0.8824728943940419,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,38.1,0.9307926,0.815122019252627,0.747771144111212,0.8824728943940419,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,38.1,0.9307926,0.815122019252627,0.747771144111212,0.8824728943940419,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,40.64,0.861845,0.8160618570777419,0.7490032321708704,0.8831204819846135,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,40.64,0.861845,0.8160618570777419,0.7490032321708704,0.8831204819846135,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,40.64,0.861845,0.8160618570777419,0.7490032321708704,0.8831204819846135,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,43.18,0.861845,0.8207964753769014,0.7524573182810844,0.8891356324727183,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,43.18,0.861845,0.8207964753769014,0.7524573182810844,0.8891356324727183,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,43.18,0.861845,0.8207964753769014,0.7524573182810844,0.8891356324727183,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,45.72,0.8963188,0.827428483913083,0.755477755200693,0.8993792126254729,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,45.72,0.8963188,0.827428483913083,0.755477755200693,0.8993792126254729,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-8,45.72,0.8963188,0.827428483913083,0.755477755200693,0.8993792126254729,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,0,0,0.027452854622775427,-0.044497874089614475,0.09940358333516533,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,0,0,0.027452854622775427,-0.044497874089614475,0.09940358333516533,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,0,0,0.027452854622775427,-0.044497874089614475,0.09940358333516533,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,2.54,0.172369,0.20454473326746944,0.13620557617165252,0.27288389036328636,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,2.54,0.172369,0.20454473326746944,0.13620557617165252,0.27288389036328636,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,2.54,0.172369,0.20454473326746944,0.13620557617165252,0.27288389036328636,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,5.08,0.6550022,0.3740105504857263,0.30695192557885476,0.4410691753925978,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,5.08,0.6550022,0.3740105504857263,0.30695192557885476,0.4410691753925978,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,5.08,0.6550022,0.3740105504857263,0.30695192557885476,0.4410691753925978,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,7.62,0.861845,0.528224244851108,0.46087336970969306,0.5955751199925229,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,7.62,0.861845,0.528224244851108,0.46087336970969306,0.5955751199925229,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,7.62,0.861845,0.528224244851108,0.46087336970969306,0.5955751199925229,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,10.16,0.9307926,0.6595597549371774,0.5916462594585528,0.7274732504158021,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,10.16,0.9307926,0.6595597549371774,0.5916462594585528,0.7274732504158021,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,10.16,0.9307926,0.6595597549371774,0.5916462594585528,0.7274732504158021,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,12.7,0.9652664,0.7606517666742012,0.6929258666775076,0.8283776666708949,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,12.7,0.9652664,0.7606517666742012,0.6929258666775076,0.8283776666708949,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,12.7,0.9652664,0.7606517666742012,0.6929258666775076,0.8283776666708949,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,15.24,1.1376354,0.8301321551966377,0.7630568934764695,0.8972074169168059,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,15.24,1.1376354,0.8301321551966377,0.7630568934764695,0.8972074169168059,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,15.24,1.1376354,0.8301321551966377,0.7630568934764695,0.8972074169168059,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,17.78,1.2755306,0.8726299848431377,0.8056843159610557,0.9395756537252197,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,17.78,1.2755306,0.8726299848431377,0.8056843159610557,0.9395756537252197,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,17.78,1.2755306,0.8726299848431377,0.8056843159610557,0.9395756537252197,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,20.32,1.2755306,0.8930350673090564,0.8255222311884689,0.9605479034296438,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,20.32,1.2755306,0.8930350673090564,0.8255222311884689,0.9605479034296438,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,20.32,1.2755306,0.8930350673090564,0.8255222311884689,0.9605479034296438,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,22.86,1.2755306,0.8962372142897485,0.8282876632712537,0.9641867653082432,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,22.86,1.2755306,0.8962372142897485,0.8282876632712537,0.9641867653082432,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,22.86,1.2755306,0.8962372142897485,0.8282876632712537,0.9641867653082432,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,25.4,1.1721092,0.8870835421926934,0.8195707060721059,0.9545963783132808,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,25.4,1.1721092,0.8870835421926934,0.8195707060721059,0.9545963783132808,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,25.4,1.1721092,0.8870835421926934,0.8195707060721059,0.9545963783132808,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,27.94,1.1031616,0.8702503862738714,0.8033047173917894,0.9371960551559534,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,27.94,1.1031616,0.8702503862738714,0.8033047173917894,0.9371960551559534,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,27.94,1.1031616,0.8702503862738714,0.8033047173917894,0.9371960551559534,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,30.48,1.1031616,0.8503713865013873,0.7832961247812191,0.9174466482215555,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,30.48,1.1031616,0.8503713865013873,0.7832961247812191,0.9174466482215555,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,30.48,1.1031616,0.8503713865013873,0.7832961247812191,0.9174466482215555,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,33.02,1.1031616,0.8320801828433462,0.7643542828466525,0.8998060828400398,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,33.02,1.1031616,0.8320801828433462,0.7643542828466525,0.8998060828400398,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,33.02,1.1031616,0.8320801828433462,0.7643542828466525,0.8998060828400398,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,35.56,1.0686878,0.8198743521385786,0.7519608566599539,0.8877878476172033,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,35.56,1.0686878,0.8198743521385786,0.7519608566599539,0.8877878476172033,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,35.56,1.0686878,0.8198743521385786,0.7519608566599539,0.8877878476172033,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,38.1,1.0686878,0.815122019252627,0.747771144111212,0.8824728943940419,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,38.1,1.0686878,0.815122019252627,0.747771144111212,0.8824728943940419,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,38.1,1.0686878,0.815122019252627,0.747771144111212,0.8824728943940419,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,40.64,1.0686878,0.8160618570777419,0.7490032321708704,0.8831204819846135,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,40.64,1.0686878,0.8160618570777419,0.7490032321708704,0.8831204819846135,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,40.64,1.0686878,0.8160618570777419,0.7490032321708704,0.8831204819846135,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,43.18,1.1376354,0.8207964753769014,0.7524573182810844,0.8891356324727183,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,43.18,1.1376354,0.8207964753769014,0.7524573182810844,0.8891356324727183,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,43.18,1.1376354,0.8207964753769014,0.7524573182810844,0.8891356324727183,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,45.72,1.206583,0.827428483913083,0.755477755200693,0.8993792126254729,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,45.72,1.206583,0.827428483913083,0.755477755200693,0.8993792126254729,Y2018 130
Y2018,130,Y2018 130 b2 2y,b2,2y,2018_24,2018_24-9,45.72,1.206583,0.827428483913083,0.755477755200693,0.8993792126254729,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,0,0.1378952,0.07207920512269206,2.60947378301013e-4,0.1438974628670831,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,0,0.1378952,0.07207920512269206,2.60947378301013e-4,0.1438974628670831,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,0,0.1378952,0.07207920512269206,2.60947378301013e-4,0.1438974628670831,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,2.54,0.3102642,0.2626516456245138,0.19439492795294117,0.33090836329608647,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,2.54,0.3102642,0.2626516456245138,0.19439492795294117,0.33090836329608647,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,2.54,0.3102642,0.2626516456245138,0.19439492795294117,0.33090836329608647,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,5.08,0.689476,0.4371211650378117,0.37011538480174744,0.5041269452738759,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,5.08,0.689476,0.4371211650378117,0.37011538480174744,0.5041269452738759,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,5.08,0.689476,0.4371211650378117,0.37011538480174744,0.5041269452738759,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,7.62,1.1031616,0.5793848422740611,0.512076947310212,0.6466927372379101,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,7.62,1.1031616,0.5793848422740611,0.512076947310212,0.6466927372379101,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,7.62,1.1031616,0.5793848422740611,0.512076947310212,0.6466927372379101,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,10.16,0.9652664,0.6733397562447381,0.6054712426095554,0.7412082698799207,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,10.16,0.9652664,0.6733397562447381,0.6054712426095554,0.7412082698799207,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,10.16,0.9652664,0.6733397562447381,0.6054712426095554,0.7412082698799207,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,12.7,1.1376354,0.703868900356731,0.636192045269402,0.77154575544406,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,12.7,1.1376354,0.703868900356731,0.636192045269402,0.77154575544406,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,12.7,1.1376354,0.703868900356731,0.636192045269402,0.77154575544406,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,15.24,1.1376354,0.67853130141142,0.6115053323013316,0.7455572705215084,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,15.24,1.1376354,0.67853130141142,0.6115053323013316,0.7455572705215084,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,15.24,1.1376354,0.67853130141142,0.6115053323013316,0.7455572705215084,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,17.78,1.2755306,0.6275620196046766,0.5606620401766833,0.6944619990326699,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,17.78,1.2755306,0.6275620196046766,0.5606620401766833,0.6944619990326699,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,17.78,1.2755306,0.6275620196046766,0.5606620401766833,0.6944619990326699,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,20.32,1.1721092,0.5821820296277851,0.5147104378971463,0.6496536213584239,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,20.32,1.1721092,0.5821820296277851,0.5147104378971463,0.6496536213584239,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,20.32,1.1721092,0.5821820296277851,0.5147104378971463,0.6496536213584239,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,22.86,0.861845,0.5736123061720296,0.5057020559917239,0.6415225563523353,Y2018 130
Y2018,130,Y2018 130 b2 4y,b2,4y,2018_28,2018_28-1,22.86,0.861845,0.5736123061720296,0.5057020559917239,0.6415225563523353,Y2018 130
